system:index,DISTRICT,ST_NM,date,ET,Temperature
8_00000000000000000019,Ariyalur,Tamil Nadu,01-01-2019,102.2036059,300.7994475
8_0000000000000000006e,Chennai,Tamil Nadu,01-01-2019,79.83711876,299.8634347
8_0000000000000000007a,Coimbatore,Tamil Nadu,01-01-2019,115.4381275,298.5967696
8_0000000000000000007b,Cuddalore,Tamil Nadu,01-01-2019,104.2705687,300.3586437
8_00000000000000000093,Dharmapuri,Tamil Nadu,01-01-2019,50.40282768,299.3289694
8_0000000000000000009c,Dindigul,Tamil Nadu,01-01-2019,118.283021,299.8445386
8_000000000000000000ae,Erode,Tamil Nadu,01-01-2019,87.21685949,298.4261499
8_00000000000000000213,Kancheepuram,Tamil Nadu,01-01-2019,91.34190029,300.1258923
8_00000000000000000218,Kanniyakumari,Tamil Nadu,01-01-2019,267.0714631,300.7347624
8_00000000000000000223,Karur,Tamil Nadu,01-01-2019,47.50449592,302.2664053
8_00000000000000000247,Krishnagiri,Tamil Nadu,01-01-2019,50.4780818,298.2257765
8_00000000000000000261,Madurai,Tamil Nadu,01-01-2019,80.5928428,299.7435157
8_00000000000000000203,Nagappattinam,Tamil Nadu,01-01-2019,134.8827343,300.2592827
8_00000000000000000118,Namakkal,Tamil Nadu,01-01-2019,57.89366975,301.3253402
8_00000000000000000142,Perambalur,Tamil Nadu,01-01-2019,61.08955663,300.2195936
8_0000000000000000014b,Pudukkottai,Tamil Nadu,01-01-2019,78.31536141,300.9560505
8_00000000000000000161,Ramanathapuram,Tamil Nadu,01-01-2019,74.82466217,301.125587
8_00000000000000000179,Salem,Tamil Nadu,01-01-2019,61.74407597,299.887606
8_000000000000000001a1,Sivaganga,Tamil Nadu,01-01-2019,67.62091474,300.7732644
8_000000000000000001bd,Thanjavur,Tamil Nadu,01-01-2019,102.6283127,300.8205646
8_000000000000000001bf,The Nilgiris,Tamil Nadu,01-01-2019,206.9591047,295.2306557
8_000000000000000001c0,Theni,Tamil Nadu,01-01-2019,148.2121627,296.5679612
8_000000000000000001c1,Thiruvallur,Tamil Nadu,01-01-2019,72.45035117,299.8954693
8_000000000000000001c3,Thiruvarur,Tamil Nadu,01-01-2019,107.3074378,300.5623817
8_000000000000000001c4,Thoothukkudi,Tamil Nadu,01-01-2019,75.26018149,301.7354434
8_000000000000000001ca,Tiruchirappalli,Tamil Nadu,01-01-2019,69.07019,301.148499
8_000000000000000001cb,Tirunelveli,Tamil Nadu,01-01-2019,120.5753395,300.3377635
8_000000000000000001cc,Tiruppur,Tamil Nadu,01-01-2019,63.81030485,300.7483994
8_000000000000000001cd,Tiruvannamalai,Tamil Nadu,01-01-2019,78.35599905,299.497922
8_000000000000000001e4,Vellore,Tamil Nadu,01-01-2019,62.98653836,299.3354842
8_000000000000000001e6,Viluppuram,Tamil Nadu,01-01-2019,86.83911638,300.0718976
8_000000000000000001e7,Virudunagar,Tamil Nadu,01-01-2019,67.05334452,300.4262871
8_0000000000000000008f,Dhalai,Tripura,01-01-2019,196.5052486,294.9243467
8_0000000000000000012c,North Tripura,Tripura,01-01-2019,182.3032922,294.707407
8_000000000000000001ae,South Tripura,Tripura,01-01-2019,165.3720225,295.5292231
8_000000000000000001f6,West Tripura,Tripura,01-01-2019,145.1589115,295.266129
8_00000000000000000001,Agra,Uttar Pradesh,01-01-2019,93.2066792,290.6439986
8_00000000000000000008,Aligarh,Uttar Pradesh,01-01-2019,122.4647788,290.2756516
8_0000000000000000000a,Allahabad,Uttar Pradesh,01-01-2019,86.43815672,293.0626316
8_0000000000000000000e,Ambedkar Nagar,Uttar Pradesh,01-01-2019,105.5495736,292.1354783
8_0000000000000000001b,Auraiya,Uttar Pradesh,01-01-2019,114.8564965,291.2493046
8_0000000000000000001e,Azamgarh,Uttar Pradesh,01-01-2019,101.345144,292.3627938
8_00000000000000000022,Baghpat,Uttar Pradesh,01-01-2019,89.45711151,289.6384764
8_00000000000000000023,Bahraich,Uttar Pradesh,01-01-2019,93.55175996,291.3485152
8_00000000000000000028,Ballia,Uttar Pradesh,01-01-2019,115.4080619,292.6575489
8_00000000000000000029,Balrampur,Uttar Pradesh,01-01-2019,74.83607716,291.1573807
8_0000000000000000002b,Banda,Uttar Pradesh,01-01-2019,85.36791538,292.7809937
8_00000000000000000032,Bara Banki,Uttar Pradesh,01-01-2019,93.41503631,291.6735104
8_00000000000000000037,Bareilly,Uttar Pradesh,01-01-2019,93.46308652,290.5944301
8_0000000000000000003d,Basti,Uttar Pradesh,01-01-2019,115.0887232,292.0345297
8_00000000000000000053,Bijnor,Uttar Pradesh,01-01-2019,70.77222282,289.5994852
8_0000000000000000005b,Budaun,Uttar Pradesh,01-01-2019,88.93072212,290.4859204
8_0000000000000000005c,Bulandshahr,Uttar Pradesh,01-01-2019,111.6036475,290.1117065
8_00000000000000000068,Chandauli,Uttar Pradesh,01-01-2019,92.91958303,293.0275839
8_00000000000000000075,Chitrakoot,Uttar Pradesh,01-01-2019,63.82479195,292.8233813
8_0000000000000000008d,Deoria,Uttar Pradesh,01-01-2019,128.9892997,292.4227415
8_000000000000000000af,Etah,Uttar Pradesh,01-01-2019,112.6784536,290.53814
8_000000000000000000b0,Etawah,Uttar Pradesh,01-01-2019,100.9827557,291.0774589
8_000000000000000000b1,Faizabad,Uttar Pradesh,01-01-2019,95.94247962,292.0084436
8_000000000000000000b4,Farrukhabad,Uttar Pradesh,01-01-2019,86.36889248,290.8885307
8_000000000000000000b7,Fatehpur,Uttar Pradesh,01-01-2019,99.40345883,292.3713859
8_000000000000000000b8,Firozabad,Uttar Pradesh,01-01-2019,95.52582119,290.6294824
8_000000000000000000c3,Gautam Buddha Nagar,Uttar Pradesh,01-01-2019,104.7214863,290.0128254
8_000000000000000000c5,Ghaziabad,Uttar Pradesh,01-01-2019,92.58730678,289.9224215
8_000000000000000000c6,Ghazipur,Uttar Pradesh,01-01-2019,101.8060543,292.7192215
8_000000000000000000cb,Gonda,Uttar Pradesh,01-01-2019,90.93509445,291.9126956
8_000000000000000000ce,Gorakhpur,Uttar Pradesh,01-01-2019,135.2231864,292.1413721
8_000000000000000000d8,Hamirpur,Uttar Pradesh,01-01-2019,89.77083915,292.3818522
8_000000000000000000dc,Hardoi,Uttar Pradesh,01-01-2019,112.4688302,291.0934775
8_000000000000000000f3,Jalaun,Uttar Pradesh,01-01-2019,92.97973263,291.8717216
8_000000000000000000fe,Jaunpur,Uttar Pradesh,01-01-2019,95.24287005,292.6962691
8_00000000000000000102,Jhansi,Uttar Pradesh,01-01-2019,99.00956859,292.2429934
8_0000000000000000020c,Jyotiba Phule Nagar,Uttar Pradesh,01-01-2019,91.7758017,290.2571774
8_00000000000000000217,Kannauj,Uttar Pradesh,01-01-2019,85.43367164,291.0908224
8_0000000000000000021a,Kanpur Dehat,Uttar Pradesh,01-01-2019,113.3319563,291.5040918
8_0000000000000000021b,Kanpur Nagar,Uttar Pradesh,01-01-2019,102.9338464,291.6442268
8_0000000000000000021c,Kansiram Nagar,Uttar Pradesh,01-01-2019,95.37489379,290.4850455
8_00000000000000000228,Kaushambi,Uttar Pradesh,01-01-2019,91.22645093,292.7224856
8_0000000000000000022e,Kheri,Uttar Pradesh,01-01-2019,71.03011232,290.8541143
8_0000000000000000024e,Kushinagar,Uttar Pradesh,01-01-2019,84.11102646,292.2333869
8_00000000000000000252,Lalitpur,Uttar Pradesh,01-01-2019,102.024537,292.4604146
8_0000000000000000025c,Lucknow,Uttar Pradesh,01-01-2019,84.51043939,291.447188
8_000000000000000000df,Mahamaya Nagar,Uttar Pradesh,01-01-2019,96.42562032,290.3829753
8_00000000000000000262,Maharajganj,Uttar Pradesh,01-01-2019,129.6999086,291.6474947
8_00000000000000000268,Mahoba,Uttar Pradesh,01-01-2019,51.05939752,292.651238
8_00000000000000000269,Mainpuri,Uttar Pradesh,01-01-2019,103.2761612,290.7744113
8_00000000000000000274,Mathura,Uttar Pradesh,01-01-2019,124.6804405,290.2837579
8_00000000000000000275,Mau,Uttar Pradesh,01-01-2019,114.4226737,292.3944951
8_00000000000000000278,Meerut,Uttar Pradesh,01-01-2019,82.72668856,289.943479
8_0000000000000000027a,Mirzapur,Uttar Pradesh,01-01-2019,62.70695859,293.2811059
8_0000000000000000027e,Moradabad,Uttar Pradesh,01-01-2019,92.82999653,290.2499228
8_0000000000000000010c,Muzaffarnagar,Uttar Pradesh,01-01-2019,86.9704446,289.5981795
8_00000000000000000145,Pilibhit,Uttar Pradesh,01-01-2019,100.5461879,290.4948912
8_0000000000000000014a,Pratapgarh,Uttar Pradesh,01-01-2019,88.65143268,292.3327199
8_00000000000000000155,Rae Bareli,Uttar Pradesh,01-01-2019,97.44477294,291.9319983
8_00000000000000000164,Rampur,Uttar Pradesh,01-01-2019,115.3260797,290.3642655
8_00000000000000000174,Saharanpur,Uttar Pradesh,01-01-2019,101.3055462,288.9244043
8_0000000000000000017f,Sant Kabir Nagar,Uttar Pradesh,01-01-2019,141.2949328,292.0539584
8_00000000000000000180,Sant Ravi Das Nagar(bhadohi),Uttar Pradesh,01-01-2019,93.81165478,293.0732871
8_0000000000000000018b,Shahjahanpur,Uttar Pradesh,01-01-2019,110.0313834,290.7785144
8_00000000000000000193,Shrawasti,Uttar Pradesh,01-01-2019,100.971671,291.1992964
8_00000000000000000196,Siddharth Nagar,Uttar Pradesh,01-01-2019,134.9758997,291.6900517
8_000000000000000001a0,Sitapur,Uttar Pradesh,01-01-2019,83.03405805,291.3365128
8_000000000000000001a6,Sonbhadra,Uttar Pradesh,01-01-2019,51.93083546,293.3578558
8_000000000000000001b2,Sultanpur,Uttar Pradesh,01-01-2019,94.1651813,292.0791671
8_000000000000000001da,Unnao,Uttar Pradesh,01-01-2019,110.1629997,291.4561692
8_000000000000000001e3,Varanasi,Uttar Pradesh,01-01-2019,87.54634877,292.8909377
8_0000000000000000000b,Almora,Uttarakhand,01-01-2019,76.20733717,283.2606933
8_00000000000000000021,Bageshwar,Uttarakhand,01-01-2019,77.29985093,274.1772378
8_00000000000000000064,Chamoli,Uttarakhand,01-01-2019,85.59942837,265.6570043
8_00000000000000000065,Champawat,Uttarakhand,01-01-2019,97.96046763,284.6334295
8_0000000000000000008b,Dehradun,Uttarakhand,01-01-2019,80.56486641,283.4312052
8_000000000000000000c2,Garhwal,Uttarakhand,01-01-2019,77.7755199,285.4462878
8_000000000000000000dd,Hardwar,Uttarakhand,01-01-2019,73.1859797,288.8568956
8_00000000000000000114,Nainital,Uttarakhand,01-01-2019,95.35232833,286.4483554
8_00000000000000000146,Pithoragarh,Uttarakhand,01-01-2019,88.0127509,265.3971696
8_00000000000000000170,Rudraprayag,Uttarakhand,01-01-2019,80.60859666,270.4134626
8_000000000000000001bb,Tehri Garhwal,Uttarakhand,01-01-2019,79.05402119,279.356331
8_000000000000000001d4,Udham Singh Nagar,Uttarakhand,01-01-2019,108.151849,289.3017008
8_000000000000000001df,Uttarkashi,Uttarakhand,01-01-2019,84.12868026,265.5995537
8_00000000000000000030,Bankura,West Bengal,01-01-2019,60.20359088,295.0061264
8_00000000000000000036,Barddhaman,West Bengal,01-01-2019,84.2009127,295.03017
8_00000000000000000057,Birbhum,West Bengal,01-01-2019,60.10306333,294.7481486
8_00000000000000000080,Dakshin Dinajpur,West Bengal,01-01-2019,74.34064034,293.7596594
8_00000000000000000085,Darjiling,West Bengal,01-01-2019,122.1133563,285.5296524
8_000000000000000000da,Haora,West Bengal,01-01-2019,101.587911,295.6431222
8_000000000000000000e6,Hugli,West Bengal,01-01-2019,106.594042,295.2285642
8_000000000000000000f7,Jalpaiguri,West Bengal,01-01-2019,93.72966332,290.8316343
8_00000000000000000235,Koch Bihar,West Bengal,01-01-2019,73.52035389,293.6889505
8_0000000000000000023d,Kolkata,West Bengal,01-01-2019,37.59471633,295.5712569
8_0000000000000000026b,Maldah,West Bengal,01-01-2019,81.15315221,293.8975457
8_0000000000000000010b,Murshidabad,West Bengal,01-01-2019,74.45237547,294.7280797
8_00000000000000000110,Nadia,West Bengal,01-01-2019,89.72334354,295.0905037
8_00000000000000000128,North 24 Parganas,West Bengal,01-01-2019,87.97467451,295.7730411
8_0000000000000000013c,Pashchim Medinipur,West Bengal,01-01-2019,104.0747303,295.4117898
8_00000000000000000150,Purba Medinipur,West Bengal,01-01-2019,120.3278723,296.0964368
8_00000000000000000154,Puruliya,West Bengal,01-01-2019,47.7784772,294.3965453
8_000000000000000001ab,South 24 Parganas,West Bengal,01-01-2019,81.83809053,296.0444357
8_000000000000000001dd,Uttar Dinajpur,West Bengal,01-01-2019,89.28447651,293.6855902
12_00000000000000000208,Nicobar,Andaman & Nicobar Island,01-01-2020,369.3251228,300.645374
12_0000000000000000020a,North & Middle Andaman,Andaman & Nicobar Island,01-01-2020,384.4724876,299.5964706
12_00000000000000000209,South Andaman,Andaman & Nicobar Island,01-01-2020,391.3717991,300.1124096
12_00000000000000000000,Adilabad,Andhra Pradesh,01-01-2020,87.62691159,298.2618388
12_00000000000000000013,Anantapur,Andhra Pradesh,01-01-2020,46.36227313,300.8562902
12_00000000000000000077,Chittoor,Andhra Pradesh,01-01-2020,97.77196279,298.5843148
12_000000000000000000a8,East Godavari,Andhra Pradesh,01-01-2020,182.9604099,298.8500776
12_000000000000000000d2,Guntur,Andhra Pradesh,01-01-2020,109.0199649,300.4618853
12_000000000000000000e7,Hyderabad,Andhra Pradesh,01-01-2020,69.21478824,298.2846759
12_00000000000000000221,Karimnagar,Andhra Pradesh,01-01-2020,115.2041727,298.8627111
12_0000000000000000022c,Khammam,Andhra Pradesh,01-01-2020,119.3223985,300.0383234
12_00000000000000000246,Krishna,Andhra Pradesh,01-01-2020,118.6065069,300.5128579
12_0000000000000000024b,Kurnool,Andhra Pradesh,01-01-2020,62.93346021,300.9648431
12_00000000000000000264,Mahbubnagar,Andhra Pradesh,01-01-2020,62.7008167,299.2987337
12_00000000000000000277,Medak,Andhra Pradesh,01-01-2020,74.15971033,298.3531993
12_00000000000000000117,Nalgonda,Andhra Pradesh,01-01-2020,107.6072634,299.2860384
12_00000000000000000125,Nizamabad,Andhra Pradesh,01-01-2020,101.1030354,298.858906
12_00000000000000000148,Prakasam,Andhra Pradesh,01-01-2020,93.21222535,299.5144287
12_00000000000000000166,Rangareddy,Andhra Pradesh,01-01-2020,64.38434803,298.3408625
12_00000000000000000123,Sri Potti Sriramulu Nellore,Andhra Pradesh,01-01-2020,132.3261962,300.039178
12_000000000000000001b0,Srikakulam,Andhra Pradesh,01-01-2020,121.8703386,297.7462284
12_000000000000000001e8,Visakhapatnam,Andhra Pradesh,01-01-2020,154.2712017,296.3386551
12_000000000000000001e9,Vizianagaram,Andhra Pradesh,01-01-2020,125.6730847,296.5251906
12_000000000000000001ea,Warangal,Andhra Pradesh,01-01-2020,116.9110176,298.9118959
12_000000000000000001f1,West Godavari,Andhra Pradesh,01-01-2020,161.4226534,299.889769
12_0000000000000000007c,Y.s.r.,Andhra Pradesh,01-01-2020,70.8928276,300.8583757
12_00000000000000000015,Anjaw,Arunanchal Pradesh,01-01-2020,127.140605,273.7308548
12_0000000000000000006c,Changlang,Arunanchal Pradesh,01-01-2020,179.1178383,287.2937306
12_0000000000000000009a,Dibang Valley,Arunanchal Pradesh,01-01-2020,111.5276819,270.0287942
12_000000000000000000a9,East Kameng,Arunanchal Pradesh,01-01-2020,146.5605327,278.1896681
12_000000000000000000ac,East Siang,Arunanchal Pradesh,01-01-2020,158.6659287,287.1776443
12_0000000000000000024d,Kurung Kumey,Arunanchal Pradesh,01-01-2020,117.2214796,274.6760969
12_00000000000000000258,Lohit,Arunanchal Pradesh,01-01-2020,165.4652884,287.4379816
12_0000000000000000025a,Lower Dibang Valley,Arunanchal Pradesh,01-01-2020,135.8548615,280.1824994
12_0000000000000000025b,Lower Subansiri,Arunanchal Pradesh,01-01-2020,156.1673291,283.6019886
12_00000000000000000139,Papum Pare,Arunanchal Pradesh,01-01-2020,167.6178531,283.6382727
12_000000000000000001ba,Tawang,Arunanchal Pradesh,01-01-2020,116.8102284,266.6731162
12_000000000000000001c9,Tirap,Arunanchal Pradesh,01-01-2020,201.0498042,290.7465955
12_000000000000000001db,Upper Siang,Arunanchal Pradesh,01-01-2020,118.9094062,275.4562149
12_000000000000000001dc,Upper Subansiri,Arunanchal Pradesh,01-01-2020,126.634357,274.4099097
12_000000000000000001f2,West Kameng,Arunanchal Pradesh,01-01-2020,134.5325005,274.513215
12_000000000000000001f5,West Siang,Arunanchal Pradesh,01-01-2020,143.7045849,278.5162679
12_00000000000000000024,Baksa,Assam,01-01-2020,100.6590437,290.1867005
12_0000000000000000003a,Barpeta,Assam,01-01-2020,65.06915448,293.1590661
12_0000000000000000005a,Bongaigaon,Assam,01-01-2020,83.53544806,293.2166999
12_00000000000000000061,Cachar,Assam,01-01-2020,184.8999815,292.6008195
12_00000000000000000073,Chirang,Assam,01-01-2020,116.2432347,290.38378
12_00000000000000000086,Darrang,Assam,01-01-2020,75.3376127,293.0999446
12_00000000000000000096,Dhemaji,Assam,01-01-2020,104.5945257,290.2898826
12_00000000000000000098,Dhubri,Assam,01-01-2020,72.55741566,293.1207362
12_0000000000000000009b,Dibrugarh,Assam,01-01-2020,107.0715113,292.1213407
12_00000000000000000129,Dima Hasao,Assam,01-01-2020,229.7429538,291.1247533
12_000000000000000000c8,Goalpara,Assam,01-01-2020,80.18941634,293.173522
12_000000000000000000ca,Golaghat,Assam,01-01-2020,96.57134687,292.4057011
12_000000000000000000d6,Hailakandi,Assam,01-01-2020,160.2126964,293.9591211
12_00000000000000000106,Jorhat,Assam,01-01-2020,106.5093518,292.7784071
12_00000000000000000211,Kamrup,Assam,01-01-2020,89.49530999,293.3645276
12_00000000000000000212,Kamrup Metropolitan,Assam,01-01-2020,131.9693808,293.2783279
12_0000000000000000021e,Karbi Anglong,Assam,01-01-2020,188.6706899,292.0996462
12_00000000000000000220,Karimganj,Assam,01-01-2020,130.4269389,294.0446333
12_00000000000000000239,Kokrajhar,Assam,01-01-2020,120.1078076,290.8567322
12_00000000000000000250,Lakhimpur,Assam,01-01-2020,102.4365798,289.7695504
12_00000000000000000273,Marigaon,Assam,01-01-2020,90.67133682,293.5333872
12_00000000000000000111,Nagaon,Assam,01-01-2020,97.7404426,293.1975768
12_00000000000000000116,Nalbari,Assam,01-01-2020,67.46143971,293.142758
12_00000000000000000195,Sivasagar,Assam,01-01-2020,115.0127401,292.6812581
12_000000000000000001a8,Sonitpur,Assam,01-01-2020,102.9484407,290.4000331
12_000000000000000001c8,Tinsukia,Assam,01-01-2020,138.5155414,292.4500763
12_000000000000000001d2,Udalguri,Assam,01-01-2020,100.2911152,288.3474702
12_00000000000000000018,Araria,Bihar,01-01-2020,171.0860912,292.8521916
12_00000000000000000201,Arwal,Bihar,01-01-2020,128.3750941,292.3720987
12_0000000000000000001c,Aurangabad,Bihar,01-01-2020,112.1214954,292.4255528
12_0000000000000000002f,Banka,Bihar,01-01-2020,90.57318149,292.4397474
12_00000000000000000040,Begusarai,Bihar,01-01-2020,128.5852582,292.6789972
12_00000000000000000045,Bhagalpur,Bihar,01-01-2020,132.7802643,292.8021779
12_0000000000000000004d,Bhojpur,Bihar,01-01-2020,135.3092204,292.3862285
12_00000000000000000060,Buxar,Bihar,01-01-2020,154.448982,292.2498841
12_00000000000000000084,Darbhanga,Bihar,01-01-2020,111.3950626,292.6077006
12_000000000000000000c4,Gaya,Bihar,01-01-2020,109.2580577,292.5033329
12_000000000000000000cd,Gopalganj,Bihar,01-01-2020,118.6509575,292.0581592
12_000000000000000000fb,Jamui,Bihar,01-01-2020,94.28536178,292.3747922
12_00000000000000000202,Jehanabad,Bihar,01-01-2020,124.9376899,292.4032441
12_0000000000000000020e,Kaimur (bhabua),Bihar,01-01-2020,123.6194346,292.2547822
12_00000000000000000226,Katihar,Bihar,01-01-2020,157.2007846,292.8342758
12_0000000000000000022b,Khagaria,Bihar,01-01-2020,180.0912236,292.7540828
12_00000000000000000233,Kishanganj,Bihar,01-01-2020,95.72763668,292.6096499
12_00000000000000000251,Lakhisarai,Bihar,01-01-2020,125.0322327,292.6983604
12_0000000000000000025f,Madhepura,Bihar,01-01-2020,176.9655018,292.8025088
12_00000000000000000260,Madhubani,Bihar,01-01-2020,97.19912977,292.6272514
12_0000000000000000010a,Munger,Bihar,01-01-2020,112.5162738,292.7088018
12_0000000000000000010d,Muzaffarpur,Bihar,01-01-2020,129.8337877,292.3658847
12_00000000000000000115,Nalanda,Bihar,01-01-2020,127.1537005,292.548709
12_00000000000000000120,Nawada,Bihar,01-01-2020,114.1357555,292.5787694
12_0000000000000000013b,Pashchim Champaran,Bihar,01-01-2020,90.8004977,291.3669622
12_00000000000000000141,Patna,Bihar,01-01-2020,125.9462008,292.544285
12_0000000000000000014f,Purba Champaran,Bihar,01-01-2020,125.6057255,292.0981991
12_00000000000000000153,Purnia,Bihar,01-01-2020,179.4513637,292.8618209
12_0000000000000000016f,Rohtas,Bihar,01-01-2020,142.6217986,292.2194912
12_00000000000000000175,Saharsa,Bihar,01-01-2020,144.3666309,292.758275
12_0000000000000000017a,Samastipur,Bihar,01-01-2020,130.5624171,292.5986653
12_00000000000000000182,Saran (chhapra),Bihar,01-01-2020,125.6166702,292.3892874
12_0000000000000000018d,Sheikhpura,Bihar,01-01-2020,120.3331669,292.6895239
12_0000000000000000018e,Sheohar,Bihar,01-01-2020,143.9653318,292.2185241
12_0000000000000000019f,Sitamarhi,Bihar,01-01-2020,127.7815307,292.3398606
12_000000000000000001a2,Siwan,Bihar,01-01-2020,123.0930186,292.1826828
12_000000000000000001b4,Supaul,Bihar,01-01-2020,125.8745937,292.8334272
12_000000000000000001e1,Vaishali,Bihar,01-01-2020,117.8955825,292.5818379
12_0000000000000000006a,Chandigarh,Chandigarh,01-01-2020,81.65721238,288.7015572
